Fuel_Type,Body_Type,Transmission,Number_of_Owners,Car_Model,Price,Registration_Year,Seats,Kms_Driven,mileage(kmpl),max_power(bhp),Power Steering,Air Conditioner,Heater,Centeral Locking,Child Safety Locks,Anti Theft Device
0,1,0,2,43,529000.0,2018,6,33091,18.15,82.0,1,1,1,1,1,1
0,0,0,1,34,300000.0,2018,5,40838,22.25,53.26,1,1,1,1,1,0
0,2,1,1,21,1758500.0,2015,5,56000,11.74,186.0,1,1,1,1,1,0
1,3,0,1,116,1678000.0,2018,7,71914,0.0,0.0,1,1,1,1,1,1
0,0,0,1,14,499000.0,2017,5,67043,22.38,88.5,1,1,1,1,1,0
0,1,1,1,173,1758500.0,2021,5,18000,14.34,189.08,1,1,1,1,1,1
0,2,0,1,163,206999.99999999997,2012,5,100010,17.6,88.7,1,1,1,1,1,0
0,2,0,1,13,603000.0,2015,5,56857,17.4,117.3,1,1,1,1,1,1
0,2,1,1,121,1400000.0,2014,5,120000,19.16,158.2,1,1,1,1,1,1
1,1,1,1,31,1758500.0,2015,7,92000,11.3,254.8,1,1,1,1,1,1
1,2,1,1,17,1758500.0,2019,5,45000,16.1,191.7,1,1,1,1,1,1
1,3,1,1,116,1725000.0,2019,8,68000,11.36,171.5,1,1,1,1,1,1
0,1,1,1,65,1758500.0,2020,5,36000,12.74,197.0,1,1,1,1,1,1
0,2,1,2,178,1600000.0,2012,5,67000,8.45,321.0,1,1,1,1,1,0
0,2,0,1,124,1250000.0,2017,5,37000,14.28,138.03,1,1,1,1,1,1
0,1,1,1,48,1758500.0,2021,6,9150,16.56,141.0,0,0,0,0,0,0
1,0,0,3,11,250000.0,2012,5,100000,23.0,0.0,1,1,1,1,1,0
0,2,1,1,155,935000.0,2022,5,10000,18.3,88.5,1,1,1,1,1,0
3,3,0,1,20,551000.0,2013,7,116059,0.0,86.63,1,1,1,1,1,0
0,0,0,1,60,505999.99999999994,2022,5,18254,20.89,81.8,1,1,1,0,1,0
1,1,1,1,232,1758500.0,2016,5,61200,12.65,255.0,1,1,1,1,1,1
0,2,0,1,155,422000.0,2017,5,108133,18.0,86.7,1,1,1,1,1,1
0,3,0,1,20,631000.0,2014,7,66198,20.51,101.65,1,1,1,1,1,0
0,0,0,1,24,590000.0,2017,5,49000,21.01,81.8,1,1,1,1,1,1
0,0,1,1,8,499000.0,2017,5,89733,18.9,81.86,1,1,1,1,1,1
1,0,0,2,11,325000.0,2014,5,90360,21.9,88.76,1,1,1,1,0,0
0,1,1,1,92,1758500.0,2017,5,44000,12.63,177.0,1,1,1,1,1,1
0,2,1,1,54,925000.0,2020,5,26000,17.8,105.94,1,1,1,1,1,1
0,2,0,1,7,645000.0,2016,5,68000,20.73,91.1,1,1,1,1,1,1
0,2,0,1,7,760000.0,2018,5,60000,21.56,103.25,1,1,1,1,1,1
0,2,1,1,57,1758500.0,2020,5,20000,16.13,254.79,1,1,1,1,1,1
0,2,0,1,13,1245000.0,2021,5,8000,17.4,117.6,1,1,1,1,1,1
1,1,0,1,15,500000.0,2014,5,120000,19.01,108.45,1,1,1,1,1,1
3,0,0,1,19,280000.0,2015,5,70000,26.6,58.16,1,1,1,1,1,1
0,2,0,3,13,114999.99999999999,2009,5,90000,17.0,0.0,1,1,1,1,1,0
1,1,0,1,1,600000.0,2018,5,70000,23.0,98.96,1,1,1,1,1,1
1,1,0,1,38,1650000.0,2021,5,70000,16.35,167.67,1,1,1,1,1,0
0,1,0,2,81,852999.9999999999,2022,5,14445,18.27,118.35,1,1,1,1,1,1
0,1,1,2,12,861000.0,2019,5,29847,17.0,108.5,1,1,1,1,1,1
0,0,1,1,8,418000.0,2014,5,88443,18.9,82.0,1,1,1,1,1,1
0,0,0,2,45,190000.0,2011,5,82892,20.36,78.9,1,1,1,1,0,0
1,1,1,1,133,1758500.0,2023,4,14500,0.0,0.0,1,1,1,1,0,0
0,0,0,1,74,519000.00000000006,2015,5,59549,17.19,81.86,1,1,1,1,1,1
3,0,0,2,19,501000.0,2020,5,64228,33.54,67.04,1,1,1,1,1,1
1,1,0,2,1,600000.0,2018,5,60000,23.0,98.96,1,1,1,1,1,1
0,1,1,1,12,675000.0,2018,5,32000,17.0,108.5,1,1,1,1,1,1
0,0,0,1,14,550000.0,2019,5,20000,21.21,81.8,1,1,1,0,1,1
3,0,0,1,19,345000.0,2016,5,65000,33.54,67.04,1,1,1,1,1,1
3,0,0,1,19,541000.0,2021,5,23900,33.54,67.04,1,1,1,1,1,1
0,0,0,1,50,430000.0,2023,5,2900,24.39,65.71,1,1,1,1,1,0
0,0,0,1,16,530000.0,2022,5,11200,20.3,68.05,1,1,1,1,1,0
0,1,0,1,112,1070000.0,2023,5,1900,18.2,118.36,1,1,1,1,1,0
0,0,0,1,45,173000.0,2010,5,70098,20.36,78.9,1,1,1,1,0,0
0,1,0,1,106,707000.0,2021,5,30498,18.75,71.02,1,1,1,1,1,1
0,2,1,1,155,819999.9999999999,2021,5,33000,18.3,88.5,1,1,1,1,1,0
0,1,0,1,51,827999.9999999999,2021,5,7243,20.5,98.63,1,1,1,1,1,0
0,1,0,1,226,1255000.0,2023,5,7867,19.89,101.65,1,1,1,1,1,1
1,1,0,1,32,1758500.0,2022,6,5301,16.14,167.67,1,1,1,1,1,0
1,1,1,1,5,1758500.0,2021,5,40099,14.9,167.67,1,1,1,1,1,1
1,2,0,1,99,315000.0,2015,5,100000,25.83,99.0,1,1,1,1,1,1
1,2,0,1,99,315000.0,2015,5,100000,25.83,99.0,1,1,1,1,1,1
0,2,0,1,13,650000.0,2015,5,48000,17.4,117.3,1,1,1,1,1,1
1,1,1,1,110,1758500.0,2020,5,29000,0.0,0.0,1,1,1,1,1,1
3,0,0,1,19,310000.0,2017,5,120000,26.6,58.16,1,1,1,1,1,1
0,1,1,1,12,825000.0,2019,5,58000,17.0,108.5,1,1,1,1,1,1
0,2,0,1,155,484999.99999999994,2016,5,58000,17.8,86.7,1,1,1,1,1,1
0,2,0,1,155,350000.0,2015,5,50000,18.0,86.7,1,1,1,1,1,1
0,2,1,1,155,795000.0,2019,5,32000,18.1,88.7,1,1,1,1,1,1
1,2,1,1,57,1758500.0,2020,5,9900,20.37,187.74,1,1,1,1,1,1
0,0,0,1,14,470000.0,2017,5,3721,20.4,83.11,1,1,1,1,1,1
0,0,0,1,128,625000.0,2020,5,16564,20.7,81.86,1,1,1,1,1,0
1,1,1,1,61,1758500.0,2019,5,34000,13.38,261.5,1,1,1,1,1,1
0,1,0,1,189,794000.0,2022,5,15992,20.09,86.63,1,1,1,1,1,0
0,0,0,1,50,266000.0,2015,5,91380,23.95,67.05,1,1,1,1,1,1
0,2,1,1,111,1758500.0,2017,5,50000,15.04,183.0,1,1,1,1,1,1
0,0,0,2,50,296000.0,2017,5,47231,24.39,65.71,1,1,1,1,1,0
1,1,1,1,23,1758500.0,2018,7,20500,12.9,174.5,1,1,1,1,1,1
1,1,0,1,76,607000.0,2018,5,89908,24.3,88.5,1,1,1,1,1,1
1,1,1,1,65,1758500.0,2018,5,60000,17.9,170.0,1,1,1,1,1,1
1,1,1,1,119,1758500.0,2018,5,34000,20.68,188.0,1,1,1,1,1,1
0,0,0,1,105,740000.0,2022,5,30000,22.35,88.5,1,1,1,1,1,0
0,0,0,1,45,167000.0,2010,5,99100,19.81,68.05,1,1,1,1,1,1
0,1,1,1,5,1475000.0,2019,5,22000,16.0,160.0,1,1,1,1,1,1
1,1,1,1,119,1758500.0,2017,5,22120,20.68,188.0,1,1,1,1,1,1
1,1,0,1,81,1095000.0,2021,5,14800,23.7,98.6,1,1,1,1,1,1
0,2,1,1,181,1758500.0,2020,5,8120,16.5,139.46,1,1,1,1,1,1
0,0,0,1,11,309000.0,2013,5,54650,18.5,82.85,1,1,1,1,0,0
0,0,0,1,45,204999.99999999997,2010,5,99343,19.81,68.05,1,1,1,1,1,1
1,1,0,1,5,1698999.9999999998,2020,5,22800,17.1,170.0,1,1,1,1,1,1
0,0,0,2,19,303000.0,2014,5,37961,20.51,67.04,1,1,1,1,1,1
0,0,0,2,50,264000.0,2016,5,76751,24.39,65.71,1,1,1,1,1,0
0,1,1,1,191,1758500.0,2022,6,6000,0.0,0.0,1,1,1,1,1,0
0,1,1,1,85,1541000.0,2021,5,24788,14.34,138.08,1,1,1,1,1,0
0,0,0,1,50,308000.0,2017,5,70036,24.39,65.71,1,1,1,1,1,0
1,1,0,2,10,1000000.0,2019,7,45500,16.0,138.0,1,1,1,1,1,1
0,1,1,1,58,1758500.0,2022,5,16000,13.47,245.59,0,0,0,0,0,0
0,2,1,1,170,1758500.0,2012,5,19000,10.13,364.9,1,1,1,1,1,0
1,0,1,2,104,1290000.0,2014,5,40000,20.0,107.3,1,1,1,1,1,1
0,2,1,1,138,1758500.0,2019,5,20000,13.5,246.74,1,1,1,1,1,1
0,2,1,2,13,440000.00000000006,2013,5,61000,15.6,116.3,1,1,1,0,1,0
1,3,0,1,69,670000.0,2014,7,126000,12.99,100.0,1,1,1,1,0,0
0,2,1,1,7,800000.0,2018,5,30000,19.12,91.1,1,1,1,1,1,1
0,3,0,1,20,921000.0000000001,2019,7,77293,19.34,103.0,1,1,1,1,1,1
0,0,0,1,50,358000.0,2019,5,25502,24.39,65.71,1,1,1,1,1,0
0,0,1,1,0,390000.0,2016,5,57120,26.0,65.71,1,1,1,1,1,0
1,3,1,1,116,1350000.0,2016,8,97000,11.36,171.5,1,1,1,1,1,1
0,0,0,1,19,345000.0,2017,5,51868,20.51,67.04,1,1,1,1,1,1
0,0,0,1,45,208000.0,2010,5,52725,20.36,78.9,1,1,1,1,0,0
1,0,0,1,14,320000.0,2014,5,50000,25.2,74.0,1,1,1,1,1,1
0,0,0,1,45,210000.0,2012,5,84929,20.36,78.9,1,1,1,1,0,0
0,1,0,1,77,675000.0,2017,5,42000,17.5,88.7,1,1,1,1,1,1
0,3,1,1,179,1100000.0,2019,6,21515,20.27,101.65,1,1,1,1,1,0
1,2,1,2,26,1200000.0,2015,5,50000,17.68,174.33,1,1,1,1,1,1
0,1,1,1,65,1758500.0,2020,5,42000,12.74,197.0,1,1,1,1,1,1
0,0,0,1,2,440000.00000000006,2019,5,53000,23.84,84.0,1,1,1,1,1,1
0,0,1,1,0,385000.0,2017,5,71000,23.1,67.04,1,1,1,1,1,1
0,2,1,1,155,720000.0,2019,5,48000,18.1,88.7,1,1,1,1,1,1
0,0,0,1,24,540000.0,2018,5,56000,21.4,83.1,1,1,1,1,1,1
0,0,0,1,14,723000.0,2023,5,3819,22.38,88.5,1,1,1,1,1,0
0,0,1,1,11,806000.0,2020,5,7825,19.65,86.8,1,1,1,1,1,1
0,0,1,1,0,507000.0,2020,5,27436,23.1,67.04,1,1,1,1,1,1
0,3,0,1,20,499000.0,2013,7,40673,16.02,93.7,1,1,1,1,1,1
1,2,0,1,64,1300000.0,2022,5,60000,25.0,113.45,1,1,1,1,1,0
0,0,1,1,14,639000.0,2018,5,33100,22.56,88.5,1,1,1,1,1,0
0,2,0,2,161,130000.0,2009,5,80000,15.0,104.68,1,1,1,1,1,0
0,0,0,1,50,331000.0,2019,5,57929,24.39,65.71,1,1,1,1,1,0
0,0,0,1,11,790000.0,2022,5,8500,21.0,81.8,1,1,1,1,1,1
0,2,0,1,13,376000.0,2011,5,60000,17.0,0.0,1,1,1,1,1,0
1,2,1,1,111,1758500.0,2018,5,40000,17.9,136.0,1,1,1,1,1,1
1,2,1,1,111,1758500.0,2018,5,40000,17.9,136.0,1,1,1,1,1,1
0,1,1,1,247,570000.0,2011,5,76000,11.3,0.0,1,1,1,1,1,0
3,3,0,1,20,1065000.0,2021,7,35000,0.0,91.19,1,1,1,1,1,1
0,0,1,1,0,419000.00000000006,2016,5,53338,26.0,65.71,1,1,1,1,1,0
0,2,0,1,155,505999.99999999994,2017,5,41558,17.8,86.7,1,1,1,1,1,1
0,0,0,2,24,528000.0,2017,5,25403,21.4,83.1,1,1,1,1,1,1
0,2,0,1,13,608000.0,2014,5,52800,17.4,117.3,1,1,1,1,1,1
1,3,0,1,116,1750000.0,2019,7,60000,13.68,147.51,1,1,1,1,1,1
0,0,0,1,14,300000.0,2012,5,92543,22.0,81.8,1,1,1,0,1,1
1,2,1,1,26,1500000.0,2015,5,28000,17.68,174.33,1,1,1,1,1,1
0,0,0,2,45,178000.0,2011,5,95525,20.36,78.9,1,1,1,1,0,0
1,1,0,1,30,1325000.0,2020,5,3200,20.8,113.43,1,1,1,1,1,0
0,3,1,1,116,1758500.0,2022,7,9000,8.0,163.6,1,1,1,1,1,1
1,1,1,1,5,1758500.0,2022,5,31000,14.9,167.67,1,1,1,1,1,1
0,1,0,1,226,944999.9999999999,2022,5,23000,17.38,101.65,1,1,1,1,1,1
0,0,0,1,14,700000.0,2023,5,2700,22.38,88.5,1,1,1,1,1,0
0,0,0,1,8,399000.0,2015,5,30000,18.9,82.0,1,1,1,1,1,1
0,1,1,2,1,556000.0,2017,5,130000,14.8,121.36,1,1,1,1,1,1
0,0,0,2,139,1758500.0,2009,5,12400,18.0,62.0,1,1,1,0,1,0
1,0,0,2,42,333000.0,2014,5,79000,20.14,88.8,1,1,1,1,1,1
0,2,1,3,181,1400000.0,2020,5,32000,16.5,139.46,1,1,1,1,1,1
0,0,0,1,42,324000.0,2011,5,39368,16.47,73.9,1,1,1,1,1,0
0,0,0,1,11,359000.0,2013,5,49597,18.5,82.9,1,1,1,1,0,0
0,2,1,2,17,950000.0,2011,5,70000,12.3,185.0,1,1,1,1,1,0
0,0,1,1,50,348000.0,2017,5,34174,23.95,67.05,1,1,1,1,1,1
0,0,0,1,60,532000.0,2021,5,11171,20.89,81.8,1,1,1,0,1,0
1,1,1,1,33,1758500.0,2014,7,68000,12.07,241.4,1,1,1,1,1,1
0,2,0,1,13,227999.99999999997,2010,5,62545,17.0,0.0,1,1,1,1,1,0
0,0,0,1,19,295000.0,2016,5,94480,21.79,67.05,1,1,1,1,1,1
0,0,0,1,27,297000.0,2017,5,19299,22.05,47.33,1,1,1,0,1,0
0,2,0,1,13,350000.0,2010,5,60000,17.0,0.0,1,1,1,1,1,0
0,0,0,1,2,360000.0,2020,5,30000,19.01,84.82,1,1,1,0,0,0
1,1,1,1,58,1758500.0,2017,5,55000,14.16,174.3,1,1,1,1,1,1
0,1,0,2,1,650000.0,2017,5,70000,15.85,110.4,1,1,1,1,1,1
0,1,1,1,248,1250000.0,2023,5,1500,20.01,98.69,1,1,1,0,0,0
0,2,1,1,13,661000.0,2016,5,53464,18.0,117.3,1,1,1,1,1,1
0,0,0,2,8,398000.0,2016,5,43216,18.9,82.0,1,1,1,1,1,1
1,1,0,1,225,350000.0,2014,7,70000,14.0,138.1,1,1,1,1,1,1
3,0,0,1,2,700000.0,2022,5,16372,0.0,72.0,1,1,1,1,0,0
0,0,0,1,8,457000.0,2018,5,14515,18.9,81.86,1,1,1,1,1,1
0,2,1,1,64,1000000.0,2019,5,30000,17.0,121.3,1,1,1,1,1,1
0,0,0,1,14,295000.0,2012,5,85617,18.6,85.8,1,1,1,1,1,0
1,1,1,1,169,1758500.0,2021,6,70000,12.4,215.01,1,1,1,1,1,1
0,0,0,1,19,196000.0,2011,5,76605,18.9,67.1,1,1,1,1,1,0
0,1,0,2,30,925000.0,2021,5,20000,16.8,113.43,1,1,1,1,1,0
1,0,0,1,123,110000.00000000001,2015,5,70000,25.44,56.3,1,1,1,0,1,0
1,0,0,3,8,380000.0,2017,5,80000,24.0,73.97,1,1,1,1,1,1
1,1,1,1,133,1758500.0,2023,4,4900,0.0,0.0,1,1,1,1,0,0
0,0,0,1,14,434999.99999999994,2017,5,55000,20.4,81.8,1,1,1,1,1,1
0,1,0,2,30,925000.0,2021,5,20000,16.8,113.43,1,1,1,1,1,0
0,0,1,2,183,1758500.0,2014,4,22000,13.6,181.0,1,1,1,1,1,0
1,1,0,1,243,1758500.0,2022,7,45000,0.0,0.0,1,1,1,1,0,0
0,2,1,1,155,740000.0,2019,5,26000,19.0,88.76,1,1,1,1,1,1
0,0,0,1,27,308000.0,2018,5,21387,22.05,47.33,1,1,1,0,1,0
0,0,0,1,14,509000.0,2018,5,64568,22.38,88.5,1,1,1,1,1,0
0,1,1,1,118,1725000.0,2022,5,25000,18.41,113.98,1,1,1,1,1,0
0,0,0,1,14,305000.0,2012,5,73568,22.38,88.5,1,1,1,1,1,0
0,0,0,1,14,349000.0,2014,5,87755,22.0,81.8,1,1,1,1,1,1
1,1,1,1,5,1758500.0,2021,5,34000,17.1,173.0,1,1,1,1,1,1
0,0,1,1,140,901000.0,2021,5,25319,20.25,118.41,1,1,1,1,1,0
0,1,0,1,133,1575000.0,2022,4,11000,15.2,150.0,1,1,1,1,0,0
0,0,1,1,60,651000.0,2020,5,23051,20.89,81.8,1,1,1,1,1,1
0,1,1,1,63,1758500.0,2021,5,4200,0.0,0.0,1,1,1,1,1,0
0,0,0,3,14,300000.0,2012,5,80000,18.6,85.8,1,1,1,1,1,0
0,0,0,1,16,530000.0,2021,5,20000,20.3,68.05,1,1,1,1,1,0
1,3,0,1,116,1575000.0,2018,8,70123,13.68,147.51,1,1,1,1,1,1
0,2,1,1,13,735000.0,2016,5,71156,18.0,117.3,1,1,1,1,1,1
0,0,1,1,128,701000.0,2021,5,10000,20.7,81.86,1,1,1,1,1,0
1,3,0,1,20,550000.0,2015,7,80000,20.77,88.76,1,1,1,1,1,1
0,2,0,1,73,120000.0,2009,5,30000,14.6,88.7,1,1,1,1,1,0
0,0,1,1,49,490000.00000000006,2017,5,36000,16.5,86.8,1,1,1,1,1,1
0,0,0,3,34,204999.99999999997,2017,5,50000,25.17,53.3,1,1,1,1,1,1
1,1,0,1,47,1013000.0000000001,2022,5,30211,20.0,115.0,1,1,1,1,1,1
1,1,1,1,127,1758500.0,2022,7,16291,0.0,0.0,1,1,1,1,1,0
0,0,0,2,24,433000.0,2016,5,72368,21.4,83.1,1,1,1,1,1,1
1,1,0,2,77,607000.0,2018,5,51260,25.5,98.6,1,1,1,1,1,1
0,0,0,1,11,564000.0,2018,5,79166,18.6,81.83,1,1,1,1,1,1
1,2,1,2,39,1500000.0,2016,5,120000,21.76,188.0,1,1,1,1,1,1
0,3,0,1,194,524000.0,2021,7,10512,19.02,67.05,1,1,1,1,1,1
1,2,1,2,39,1500000.0,2016,5,110000,21.76,188.0,1,1,1,1,1,1
0,0,0,2,9,345000.0,2015,5,70000,18.7,88.7,1,1,1,1,1,1
0,1,0,1,37,690000.0,2017,5,30000,15.29,121.3,1,1,1,1,1,1
1,1,0,1,1,540000.0,2017,5,100000,23.0,98.96,1,1,1,1,1,1
0,0,0,1,52,210000.0,2014,5,40000,21.1,55.2,1,1,1,0,1,1
1,1,0,1,37,935000.0,2018,5,74000,22.1,88.7,1,1,1,1,1,1
1,2,0,1,99,380000.0,2015,5,60000,25.83,99.0,1,1,1,1,1,1
1,1,0,1,38,1450000.0,2019,5,120000,17.0,138.1,1,1,1,1,1,1
0,1,1,1,133,1730000.0,2022,4,20000,0.0,0.0,1,1,1,1,0,0
0,1,0,1,1,791000.0,2018,5,36002,17.0,121.31,1,1,1,1,1,1
0,0,1,2,24,779000.0,2021,5,30854,19.56,81.8,1,1,1,1,1,1
1,2,0,1,84,650000.0,2018,5,45000,28.4,74.02,1,1,1,1,1,1
0,0,0,1,14,482000.0,2019,5,52654,22.38,88.5,1,1,1,0,1,0
0,0,0,1,34,310000.0,2017,5,29000,23.01,67.0,1,1,1,1,1,1
0,2,0,1,13,892000.0,2019,5,31873,17.4,117.6,1,1,1,1,1,1
0,2,0,1,64,530000.0,2015,5,24000,17.01,121.3,1,1,1,1,1,1
0,0,0,1,24,549000.0,2016,5,52129,21.4,83.1,1,1,1,1,1,1
0,2,0,2,13,235000.0,2009,5,82000,17.0,0.0,1,1,1,1,1,0
0,2,0,1,7,595000.0,2015,5,64000,20.73,91.1,1,1,1,1,1,1
1,1,1,1,31,1758500.0,2016,7,75000,11.3,254.8,1,1,1,1,1,1
0,3,0,1,153,586000.0,2020,7,50000,20.0,72.0,1,1,1,1,1,1
1,1,1,1,119,1758500.0,2018,5,63000,20.68,188.0,1,1,1,1,1,1
0,0,1,1,0,385000.0,2014,5,63000,23.1,67.04,1,1,1,1,1,1
1,1,0,1,225,545000.0,2014,7,79000,14.0,138.1,1,1,1,1,1,1
0,0,0,1,49,295000.0,2012,5,64000,19.4,86.8,1,1,1,1,1,1
1,1,1,1,127,1758500.0,2022,7,16000,0.0,0.0,1,1,1,1,1,0
0,2,1,1,221,1758500.0,2019,5,50236,0.0,0.0,1,1,1,1,1,1
1,2,1,1,17,1758500.0,2017,5,28000,16.1,191.7,1,1,1,1,1,1
0,0,0,1,34,488999.99999999994,2022,5,6624,21.46,67.06,1,1,1,1,1,0
0,2,0,2,155,326000.0,2013,5,48077,18.0,86.7,1,1,1,1,1,1
1,2,1,1,18,1549000.0,2016,5,36000,18.25,187.74,1,1,1,1,1,1
0,0,0,1,11,547000.0,2016,5,71355,18.6,81.83,1,1,1,1,1,1
0,0,1,1,128,614000.0,2019,5,76282,20.7,81.86,1,1,1,1,1,0
1,2,1,2,249,1758500.0,2018,5,40000,14.47,301.73,1,1,1,1,1,1
0,0,0,1,8,445000.0,2017,5,25091,18.9,81.86,1,1,1,1,1,1
1,2,1,1,111,1758500.0,2018,5,80000,17.9,136.0,1,1,1,1,1,1
0,0,0,1,45,285000.0,2013,5,42857,20.36,78.9,1,1,1,1,0,0
1,2,1,1,22,1758500.0,2016,5,96000,18.12,190.0,1,1,1,1,1,1
0,1,1,1,63,1675000.0,2021,5,66999,0.0,0.0,1,1,1,1,1,0
1,2,1,1,111,1758500.0,2018,5,33000,17.9,136.0,1,1,1,1,1,1
0,2,1,1,124,695000.0,2014,5,65000,14.28,138.03,1,1,1,1,1,1
0,0,1,1,24,725000.0,2018,5,49000,21.4,83.1,1,1,1,1,1,1
0,5,1,2,17,790000.0,2010,2,80000,10.93,272.0,1,1,1,1,1,0
1,3,0,2,69,975000.0,2014,7,88000,12.99,100.6,1,1,1,0,0,0
0,0,0,1,50,252999.99999999997,2015,5,32192,24.39,65.71,1,1,1,1,1,0
0,1,0,2,1,509999.99999999994,2017,5,70000,17.0,121.31,1,1,1,1,1,1
0,2,0,2,13,554000.0,2015,5,47121,17.4,117.3,1,1,1,1,1,1
1,1,1,1,23,1425000.0,2014,7,65000,12.55,168.5,1,1,1,1,1,1
1,2,0,1,3,377000.0,2016,5,150000,24.4,71.0,1,1,1,1,1,1
0,0,0,2,11,425000.0,2016,5,80000,18.6,81.83,1,1,1,1,1,1
0,1,1,1,83,1580000.0,2021,5,20000,17.2,113.98,1,1,1,1,1,0
0,0,0,2,19,165000.0,2011,5,74000,20.52,81.8,1,1,1,1,1,1
1,2,1,2,22,1758500.0,2019,5,62000,20.37,187.74,1,1,1,1,1,1
0,0,0,1,24,634000.0,2020,5,23256,21.01,81.8,1,1,1,1,1,1
0,0,0,1,60,525000.0,2022,5,29120,20.89,81.8,1,1,1,0,1,0
1,1,0,1,1,660000.0,2018,5,62000,21.7,98.96,1,1,1,1,1,1
1,2,0,1,84,562000.0,2017,5,90513,28.4,74.02,1,1,1,1,1,1
1,1,0,1,37,1114000.0,2018,5,49396,19.67,126.2,1,1,1,1,1,1
0,0,0,1,27,344000.0,2020,5,18475,22.05,47.33,1,1,1,0,1,0
1,1,1,2,33,1758500.0,2018,7,100000,12.07,241.4,1,1,1,1,1,1
0,2,1,1,22,1758500.0,2019,5,55000,15.01,248.08,1,1,1,1,1,1
0,2,0,1,13,278000.0,2011,5,72000,17.0,0.0,1,1,1,1,1,0
1,1,1,1,250,1758500.0,2021,7,25000,12.05,178.49,1,1,1,1,1,0
0,1,0,1,37,690000.0,2017,5,40000,15.29,121.3,1,1,1,1,1,1
1,3,0,1,20,550000.0,2014,7,150000,20.77,88.8,1,1,1,1,1,1
0,2,1,1,7,819999.9999999999,2020,5,80000,20.04,103.25,1,1,1,1,1,0
0,0,0,1,8,340000.0,2014,5,57100,18.9,82.0,1,1,1,1,1,1
0,1,0,3,1,380000.0,2015,5,100000,18.88,123.37,1,1,1,1,1,1
0,2,1,1,84,653000.0,2019,5,7660,21.21,81.8,1,1,1,1,1,1
1,2,0,1,3,426000.0,2016,5,35272,25.4,73.97,1,1,1,1,1,1
0,0,1,1,34,465000.00000000006,2021,5,8526,22.0,67.0,1,1,1,1,1,1
0,0,0,1,11,245000.00000000003,2011,5,62929,18.5,82.85,1,1,1,1,0,0
0,0,0,2,14,432000.0,2017,5,53127,20.4,83.11,1,1,1,1,1,1
0,3,0,1,20,844999.9999999999,2018,7,42000,17.5,91.1,1,1,1,1,1,1
1,1,0,1,1,580000.0,2017,5,20000,23.0,98.96,1,1,1,1,1,1
0,0,0,1,19,235000.0,2013,5,57000,18.9,67.1,1,1,1,1,1,0
0,0,0,1,19,270000.0,2013,5,44000,20.51,67.04,1,1,1,1,1,1
0,1,1,1,1,625000.0,2015,5,64000,14.7,120.69,1,1,1,1,1,1
0,2,1,1,40,1050000.0,2014,5,49000,15.1,178.0,1,1,1,1,1,1
0,0,0,1,105,740000.0,2022,5,30000,22.35,88.5,1,1,1,1,1,0
0,0,0,2,11,570000.0,2018,5,30000,18.6,81.86,1,1,1,1,1,1
0,0,0,1,49,275000.0,2012,5,90000,19.4,86.8,1,1,1,1,1,1
0,0,0,2,184,250000.0,2014,4,40000,16.1,37.0,0,1,1,0,0,0
0,1,1,1,5,1365000.0,2019,5,64336,16.0,160.0,1,1,1,1,1,1
0,0,0,1,42,429000.0,2016,5,83425,16.2,74.0,1,1,1,1,1,1
1,1,1,3,205,1758500.0,2014,5,85000,12.7,187.7,1,1,1,1,1,1
1,2,0,1,84,544000.0,2016,5,66181,26.59,74.0,1,1,1,1,1,1
0,0,0,2,27,336000.0,2019,5,25486,24.7,47.3,1,1,1,0,1,1
0,2,1,1,21,1758500.0,2017,5,35000,14.74,181.04,1,1,1,1,1,1
0,0,0,1,14,449000.0,2016,5,25489,22.38,88.5,1,1,1,1,1,0
1,1,1,2,59,1758500.0,2021,7,40000,13.9,167.62,1,1,1,1,1,1
0,0,0,1,24,503000.0,2018,5,85363,21.4,83.1,1,1,1,1,1,1
0,1,1,1,234,1755000.0,2023,4,1500,16.39,103.39,1,1,1,1,0,0
0,1,0,1,226,1200000.0,2023,5,20000,17.38,101.65,1,1,1,1,1,1
0,0,0,2,11,275000.0,2012,5,62000,17.0,0.0,1,1,1,1,1,0
0,2,1,4,21,425000.0,2010,5,50000,11.7,178.0,1,1,1,1,1,0
0,0,0,1,45,221000.0,2011,5,67985,20.36,78.9,1,1,1,1,0,0
1,1,0,1,77,827999.9999999999,2020,5,89722,25.5,98.6,1,1,1,1,1,1
0,3,1,2,116,1556000.0,2020,7,49647,8.0,163.6,1,1,1,1,1,1
0,2,0,2,84,325000.0,2012,5,78000,17.5,85.8,1,1,1,1,1,0
0,0,0,1,19,371000.0,2017,5,51165,20.51,67.04,1,1,1,1,1,1
0,0,0,1,96,475000.0,2022,5,14000,21.7,65.71,1,1,1,1,1,0
0,0,0,1,8,405999.99999999994,2015,5,50576,18.9,82.0,1,1,1,1,1,1
0,3,0,1,179,1090000.0,2021,6,55000,19.01,103.2,1,1,1,1,1,1
0,1,1,1,81,890000.0,2019,5,70000,18.15,118.35,1,1,1,1,1,1
0,0,0,2,19,100000.0,2009,5,80000,18.9,67.0,1,1,1,1,1,0
0,2,1,1,17,1758500.0,2014,5,65000,12.0,184.0,1,1,1,1,1,1
1,1,0,1,28,840000.0,2016,7,71000,15.4,120.0,1,1,1,1,1,1
0,2,1,1,13,900000.0,2019,5,60000,18.0,117.6,1,1,1,1,1,1
1,1,0,1,37,1195000.0,2019,5,38000,20.5,126.2,1,1,1,1,1,1
